Date & Time,Temp(°C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
45399.20833,3.39,19.97,19.2,1444.31
45399.22917,3.39,19.97,19.2,1444.31
45399.25,3.39,19.97,19.2,1444.31
45399.27083,3.39,20.01,19.23,1444.35
45399.29167,3.39,20.01,19.23,1444.35
45399.3125,3.39,20.01,19.23,1444.35
45399.33333,3.43,20.02,19.26,1444.53
45399.35417,3.43,20.02,19.26,1444.53
45399.375,3.47,20.03,19.29,1444.71
45399.39583,3.5,20.04,19.32,1444.89
45399.41667,3.5,20.07,19.35,1444.93
45399.4375,3.54,20.08,19.38,1445.11
45399.45833,3.58,20.06,19.38,1445.24
45399.47917,3.58,20.06,19.38,1445.24
45399.5,3.73,20.06,19.47,1445.91
45399.52083,3.99,20.04,19.59,1447.01
45399.54167,3.99,20.04,19.59,1447.01
45399.5625,3.73,20,19.41,1445.82
45399.58333,3.99,20.04,19.59,1447.01
45399.60417,3.95,20.06,19.59,1446.87
45399.625,3.95,20.06,19.59,1446.87
45399.64583,4.06,20.06,19.65,1447.35
45399.66667,4.17,20.05,19.7,1447.83
45399.6875,4.25,20.07,19.76,1448.18
45399.70833,4.29,20.08,19.79,1448.35
45399.72917,4.36,20.07,19.82,1448.65
45399.75,4.32,20.09,19.82,1448.52
45399.77083,4.21,20.1,19.76,1448.04
45399.79167,4.14,20.08,19.7,1447.7
45399.8125,4.21,20.1,19.76,1448.04
45399.83333,4.47,20.1,19.91,1449.16
45399.85417,4.47,20.07,19.88,1449.12
45399.875,4.21,20.06,19.73,1448
45399.89583,4.17,20.02,19.68,1447.79
45399.91667,4.17,20.02,19.68,1447.79
45399.9375,4.21,20,19.68,1447.92
45399.95833,4.21,20,19.68,1447.92
45399.97917,4.25,19.98,19.68,1448.05
45400,4.25,20.01,19.71,1448.09
45400.02083,4.21,20.03,19.7,1447.96
45400.04167,4.17,20.02,19.68,1447.79
45400.0625,4.21,20.03,19.7,1447.96
45400.08333,4.32,20.09,19.82,1448.52
45400.10417,4.32,20.06,19.79,1448.48
45400.125,4.17,20.02,19.68,1447.79
45400.14583,3.99,20.04,19.59,1447.01
45400.16667,3.84,20.06,19.53,1446.39
45400.1875,3.88,20.04,19.53,1446.52
45400.20833,3.88,20.01,19.5,1446.48
45400.22917,3.84,20.03,19.5,1446.35
45400.25,3.84,20.03,19.5,1446.35
45400.27083,3.84,20.03,19.5,1446.35
45400.29167,3.84,20.03,19.5,1446.35
45400.3125,3.84,20.06,19.53,1446.39
45400.33333,3.84,20.06,19.53,1446.39
45400.35417,3.84,20.06,19.53,1446.39
45400.375,3.84,20.06,19.53,1446.39
45400.39583,3.84,20.06,19.53,1446.39
45400.41667,3.88,20.04,19.53,1446.52
45400.4375,3.91,20.08,19.59,1446.74
45400.45833,3.95,20.06,19.59,1446.87
45400.47917,3.95,20.09,19.62,1446.92
45400.5,3.95,20.06,19.59,1446.87
45400.52083,3.95,20.09,19.62,1446.92
45400.54167,3.99,20.07,19.62,1447.05
45400.5625,3.99,20.04,19.59,1447.01
45400.58333,3.95,20.03,19.56,1446.83
45400.60417,3.91,20.02,19.53,1446.66
45400.625,3.91,20.02,19.53,1446.66
45400.64583,3.91,20.02,19.53,1446.66
45400.66667,3.95,20.03,19.56,1446.83
45400.6875,4.1,20,19.62,1447.44
45400.70833,4.21,20.03,19.7,1447.96
45400.72917,4.21,20,19.68,1447.92
45400.75,4.29,20.02,19.73,1448.26
45400.77083,4.36,20.04,19.79,1448.61
45400.79167,4.4,20.02,19.79,1448.74
45400.8125,4.43,20.03,19.82,1448.91
45400.83333,4.43,20.03,19.82,1448.91
45400.85417,4.4,20.05,19.82,1448.78
45400.875,4.32,20.03,19.76,1448.44
45400.89583,4.32,20.03,19.76,1448.44
45400.91667,4.32,20,19.73,1448.39
45400.9375,4.21,20,19.68,1447.92
45400.95833,4.17,19.99,19.65,1447.75
45400.97917,4.14,20.01,19.65,1447.62
45401,4.14,20.01,19.65,1447.62
45401.02083,4.14,20.01,19.65,1447.62
45401.04167,4.14,20.08,19.7,1447.7
45401.0625,4.21,20.06,19.73,1448
45401.08333,4.25,20.07,19.76,1448.18
45401.10417,4.29,20.08,19.79,1448.35
45401.125,4.36,20.07,19.82,1448.65
45401.14583,4.36,20.04,19.79,1448.61
45401.16667,4.21,20.03,19.7,1447.96
45401.1875,4.21,20.03,19.7,1447.96
45401.20833,4.17,20.02,19.68,1447.79
45401.22917,4.17,20.02,19.68,1447.79
45401.25,4.14,20.01,19.65,1447.62
45401.27083,4.14,20.04,19.68,1447.66
45401.29167,4.14,20.01,19.65,1447.62
45401.3125,4.1,20.03,19.65,1447.49
45401.33333,4.1,20.07,19.67,1447.53
45401.35417,4.1,20.07,19.67,1447.53
45401.375,4.1,20.07,19.67,1447.53
45401.39583,4.1,20.03,19.65,1447.49
45401.41667,4.1,20.03,19.65,1447.49
45401.4375,4.06,19.99,19.59,1447.27
45401.45833,4.03,20.01,19.59,1447.14
45401.47917,4.03,20.01,19.59,1447.14
45401.5,4.03,20.01,19.59,1447.14
45401.52083,4.06,19.99,19.59,1447.27
45401.54167,4.06,20.02,19.62,1447.31
45401.5625,4.06,20.06,19.65,1447.35
