Recorder,Serial numb,Site (text),Site Depth(m),Surface-Bottom,Log Depth(m),Latitude,Longitude,Year,Month,Day,Date ,Time,Temp(°C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec),
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,26,2022-07-26,8:00:00 PM,19.51,10.51,15.88,1492.18,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,26,2022-07-26,8:30:00 PM,19.51,10.51,15.88,1492.18,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,26,2022-07-26,9:00:00 PM,19.6,10.5,15.91,1492.44,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,26,2022-07-26,9:30:00 PM,19.69,10.5,15.94,1492.71,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,26,2022-07-26,10:00:00 PM,19.77,10.51,15.97,1492.98,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,26,2022-07-26,10:30:00 PM,19.72,10.5,15.95,1492.8,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,26,2022-07-26,11:00:00 PM,19.48,10.51,15.87,1492.09,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,26,2022-07-26,11:30:00 PM,19.09,10.51,15.74,1490.91,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,12:00:00 AM,18.65,10.5,15.58,1489.53,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,12:30:00 AM,18.35,10.5,15.47,1488.59,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,1:00:00 AM,18.02,10.5,15.36,1487.56,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,1:30:00 AM,18.05,10.5,15.37,1487.66,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,2:00:00 AM,18.08,10.5,15.38,1487.75,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,2:30:00 AM,18.11,10.49,15.38,1487.84,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,3:00:00 AM,17.81,10.49,15.27,1486.88,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,3:30:00 AM,17.55,10.5,15.19,1486.04,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,4:00:00 AM,17.52,10.49,15.17,1485.93,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,4:30:00 AM,17.4,10.5,15.14,1485.56,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,5:00:00 AM,17.4,10.49,15.13,1485.55,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,5:30:00 AM,17.4,10.49,15.13,1485.55,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,6:00:00 AM,17.49,10.49,15.17,1485.84,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,6:30:00 AM,17.69,10.5,15.24,1486.51,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,7:00:00 AM,17.84,10.49,15.28,1486.98,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,7:30:00 AM,17.99,10.49,15.34,1487.46,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,8:00:00 AM,18.14,10.49,15.39,1487.93,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,8:30:00 AM,18.26,10.5,15.44,1488.31,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,9:00:00 AM,18.47,10.51,15.52,1488.97,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,9:30:00 AM,18.68,10.5,15.58,1489.62,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,10:00:00 AM,18.86,10.51,15.66,1490.18,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,10:30:00 AM,19.24,10.52,15.81,1491.38,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,11:00:00 AM,19.45,10.52,15.88,1492.01,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,11:30:00 AM,20.36,10.52,16.2,1494.77,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,12:00:00 PM,20.95,10.54,16.43,1496.52,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,12:30:00 PM,21.1,10.54,16.48,1496.95,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,1:00:00 PM,20.83,10.53,16.38,1496.17,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,1:30:00 PM,20.92,10.52,16.4,1496.42,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,2:00:00 PM,20.95,10.53,16.41,1496.51,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,2:30:00 PM,21.01,10.52,16.42,1496.67,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,3:00:00 PM,21.1,10.53,16.46,1496.94,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,3:30:00 PM,21.13,10.52,16.47,1497.02,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,4:00:00 PM,21.13,10.52,16.46,1497.01,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,4:30:00 PM,21.1,10.53,16.46,1496.94,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,5:00:00 PM,20.83,10.52,16.36,1496.16,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,5:30:00 PM,20.8,10.51,16.34,1496.06,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,6:00:00 PM,20.75,10.52,16.33,1495.9,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,6:30:00 PM,20.63,10.52,16.28,1495.55,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,7:00:00 PM,20.54,10.51,16.25,1495.28,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,7:30:00 PM,20.28,10.51,16.15,1494.49,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,8:00:00 PM,20.22,10.52,16.14,1494.32,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,8:30:00 PM,20.1,10.51,16.1,1493.97,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,9:00:00 PM,20.04,10.51,16.07,1493.79,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,9:30:00 PM,19.8,10.51,15.99,1493.08,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,10:00:00 PM,19.33,10.5,15.82,1491.63,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,10:30:00 PM,19.15,10.51,15.76,1491.09,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,11:00:00 PM,18.11,10.5,15.39,1487.85,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,27,2022-07-27,11:30:00 PM,17.69,10.5,15.24,1486.51,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,12:00:00 AM,17.9,10.5,15.32,1487.18,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,12:30:00 AM,18.08,10.5,15.37,1487.75,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,1:00:00 AM,17.84,10.5,15.3,1487,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,1:30:00 AM,17.69,10.49,15.23,1486.5,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,2:00:00 AM,17.69,10.5,15.25,1486.52,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,2:30:00 AM,17.69,10.49,15.23,1486.5,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,3:00:00 AM,17.69,10.5,15.24,1486.51,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,3:30:00 AM,17.75,10.49,15.26,1486.7,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,4:00:00 AM,17.75,10.49,15.26,1486.7,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,4:30:00 AM,17.75,10.49,15.25,1486.7,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,5:00:00 AM,17.72,10.49,15.25,1486.61,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,5:30:00 AM,17.81,10.49,15.28,1486.89,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,6:00:00 AM,17.61,10.49,15.2,1486.22,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,6:30:00 AM,17.49,10.49,15.16,1485.84,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,7:00:00 AM,17.52,10.49,15.17,1485.93,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,7:30:00 AM,17.55,10.5,15.19,1486.04,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,8:00:00 AM,17.61,10.48,15.2,1486.21,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,8:30:00 AM,17.64,10.49,15.21,1486.31,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,9:00:00 AM,17.61,10.49,15.21,1486.23,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,9:30:00 AM,17.58,10.49,15.2,1486.13,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,10:00:00 AM,17.69,10.5,15.24,1486.51,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,10:30:00 AM,17.99,10.49,15.34,1487.46,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,11:00:00 AM,18.02,10.49,15.35,1487.56,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,11:30:00 AM,17.84,10.49,15.29,1486.99,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,12:00:00 PM,18.05,10.5,15.37,1487.66,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,12:30:00 PM,18.23,10.49,15.42,1488.21,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,1:00:00 PM,18.47,10.49,15.5,1488.96,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,1:30:00 PM,18.77,10.51,15.63,1489.9,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,2:00:00 PM,19.24,10.51,15.79,1491.37,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,2:30:00 PM,19.83,10.52,16.01,1493.17,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,3:00:00 PM,20.51,10.52,16.25,1495.21,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,3:30:00 PM,20.69,10.53,16.32,1495.73,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,4:00:00 PM,20.39,10.53,16.22,1494.86,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,4:30:00 PM,20.28,10.52,16.17,1494.51,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,5:00:00 PM,20.22,10.51,16.13,1494.32,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,5:30:00 PM,20.25,10.52,16.15,1494.41,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,6:00:00 PM,20.16,10.52,16.12,1494.15,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,6:30:00 PM,18.59,10.5,15.56,1489.34,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,7:00:00 PM,18.2,10.5,15.42,1488.13,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,7:30:00 PM,18.02,10.5,15.36,1487.56,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,8:00:00 PM,18.05,10.49,15.36,1487.65,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,8:30:00 PM,17.64,10.49,15.22,1486.32,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,9:00:00 PM,17.58,10.5,15.2,1486.13,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,9:30:00 PM,17.84,10.5,15.29,1486.99,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,10:00:00 PM,18.17,10.49,15.4,1488.03,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,10:30:00 PM,18.38,10.5,15.48,1488.69,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,11:00:00 PM,18.5,10.5,15.53,1489.06,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,28,2022-07-28,11:30:00 PM,17.64,10.49,15.21,1486.32,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,12:00:00 AM,16.64,10.49,14.87,1483.1,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,12:30:00 AM,16.61,10.49,14.87,1483.02,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,1:00:00 AM,16.88,10.48,14.95,1483.89,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,1:30:00 AM,16.97,10.49,14.99,1484.19,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,2:00:00 AM,16.94,10.49,14.98,1484.09,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,2:30:00 AM,16.97,10.49,14.99,1484.19,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,3:00:00 AM,17.13,10.48,15.03,1484.67,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,3:30:00 AM,16.76,10.49,14.92,1483.5,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,4:00:00 AM,16.31,10.49,14.76,1482.01,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,4:30:00 AM,15.64,10.48,14.52,1479.78,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,5:00:00 AM,15.58,10.48,14.5,1479.57,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,5:30:00 AM,16.22,10.48,14.72,1481.71,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,6:00:00 AM,16.82,10.48,14.93,1483.69,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,6:30:00 AM,17.46,10.49,15.16,1485.75,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,7:00:00 AM,17.9,10.5,15.32,1487.18,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,7:30:00 AM,18.14,10.5,15.4,1487.94,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,8:00:00 AM,18.11,10.5,15.39,1487.84,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,8:30:00 AM,17.58,10.5,15.2,1486.13,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,9:00:00 AM,17.58,10.49,15.2,1486.13,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,9:30:00 AM,17.84,10.5,15.29,1486.99,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,10:00:00 AM,18.17,10.49,15.4,1488.03,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,10:30:00 AM,18.92,10.51,15.68,1490.36,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,11:00:00 AM,19.66,10.51,15.94,1492.63,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,11:30:00 AM,19.92,10.52,16.05,1493.45,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,12:00:00 PM,20.25,10.53,16.17,1494.42,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,12:30:00 PM,20.36,10.52,16.2,1494.77,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,1:00:00 PM,20.48,10.52,16.24,1495.12,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,1:30:00 PM,20.54,10.52,16.26,1495.29,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,2:00:00 PM,20.57,10.52,16.27,1495.37,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,2:30:00 PM,20.63,10.51,16.27,1495.54,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,3:00:00 PM,20.66,10.51,16.29,1495.63,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,3:30:00 PM,20.66,10.51,16.29,1495.63,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,4:00:00 PM,20.66,10.51,16.29,1495.63,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,4:30:00 PM,20.6,10.51,16.26,1495.45,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,5:00:00 PM,20.51,10.5,16.23,1495.19,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,5:30:00 PM,20.51,10.5,16.22,1495.18,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,6:00:00 PM,20.54,10.51,16.24,1495.27,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,6:30:00 PM,20.6,10.51,16.26,1495.45,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,7:00:00 PM,20.63,10.51,16.27,1495.54,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,7:30:00 PM,20.63,10.5,16.26,1495.53,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,8:00:00 PM,20.69,10.5,16.28,1495.7,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,8:30:00 PM,20.69,10.51,16.3,1495.71,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,9:00:00 PM,20.72,10.5,16.3,1495.79,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,9:30:00 PM,20.72,10.5,16.3,1495.79,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,10:00:00 PM,20.66,10.5,16.27,1495.61,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,10:30:00 PM,20.6,10.49,16.24,1495.43,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,11:00:00 PM,20.57,10.49,16.23,1495.34,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,29,2022-07-29,11:30:00 PM,20.51,10.49,16.2,1495.16,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,12:00:00 AM,20.54,10.49,16.22,1495.26,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,12:30:00 AM,20.54,10.49,16.22,1495.26,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,1:00:00 AM,20.51,10.49,16.21,1495.17,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,1:30:00 AM,20.54,10.49,16.21,1495.25,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,2:00:00 AM,20.51,10.49,16.21,1495.17,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,2:30:00 AM,20.54,10.49,16.22,1495.26,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,3:00:00 AM,20.54,10.49,16.21,1495.25,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,3:30:00 AM,20.51,10.49,16.21,1495.17,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,4:00:00 AM,20.48,10.49,16.19,1495.08,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,4:30:00 AM,20.54,10.48,16.21,1495.25,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,5:00:00 AM,20.66,10.48,16.24,1495.59,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,5:30:00 AM,20.72,10.49,16.28,1495.78,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,6:00:00 AM,20.8,10.49,16.31,1496.04,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,6:30:00 AM,20.83,10.49,16.32,1496.12,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,7:00:00 AM,20.8,10.49,16.31,1496.04,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,7:30:00 AM,20.77,10.49,16.3,1495.95,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,8:00:00 AM,20.66,10.49,16.25,1495.6,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,8:30:00 AM,20.25,10.48,16.09,1494.36,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,9:00:00 AM,20.19,10.47,16.07,1494.19,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,9:30:00 AM,20.19,10.47,16.07,1494.19,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,10:00:00 AM,20.25,10.47,16.09,1494.36,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,10:30:00 AM,20.3,10.47,16.11,1494.53,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,11:00:00 AM,20.36,10.46,16.12,1494.7,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,11:30:00 AM,20.42,10.47,16.14,1494.88,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,12:00:00 PM,20.36,10.46,16.11,1494.7,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,12:30:00 PM,20.33,10.45,16.09,1494.6,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,1:00:00 PM,20.33,10.45,16.09,1494.6,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,1:30:00 PM,20.36,10.46,16.1,1494.69,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,2:00:00 PM,20.45,10.45,16.13,1494.95,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,2:30:00 PM,20.57,10.45,16.17,1495.3,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,3:00:00 PM,20.69,10.45,16.2,1495.64,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,3:30:00 PM,20.72,10.45,16.22,1495.73,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,7,30,2022-07-30,4:00:00 PM,20.75,10.45,16.23,1495.82,
