Recorder,Serial numb,Site (text),Site Depth(m),Surface-Bottom,Log Depth(m),Latitude,Longitude,Year,Month,Day,Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,12:00:00 PM,16.3,26.55,34.49,1500.83
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,12:30:00 PM,16.42,26.53,34.55,1501.18
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,1:00:00 PM,16.45,26.55,34.6,1501.3
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,1:30:00 PM,16.45,26.57,34.63,1501.33
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,2:00:00 PM,16.58,26.57,34.72,1501.7
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,2:30:00 PM,16.55,26.57,34.7,1501.61
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,3:00:00 PM,16.61,26.59,34.77,1501.82
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,3:30:00 PM,16.7,26.54,34.79,1502.05
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,4:00:00 PM,16.73,26.54,34.81,1502.14
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,4:30:00 PM,16.76,26.5,34.78,1502.18
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,5:00:00 PM,16.76,26.52,34.81,1502.21
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,5:30:00 PM,16.82,26.5,34.83,1502.37
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,6:00:00 PM,16.82,26.52,34.85,1502.4
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,6:30:00 PM,16.85,26.48,34.82,1502.44
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,7:00:00 PM,16.88,26.48,34.85,1502.53
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,7:30:00 PM,16.94,26.41,34.81,1502.64
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,8:00:00 PM,16.91,26.41,34.79,1502.55
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,8:30:00 PM,16.91,26.39,34.76,1502.52
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,9:00:00 PM,16.91,25.58,33.8,1501.57
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,9:30:00 PM,16.85,26.39,34.72,1502.33
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,10:00:00 PM,16.79,26.43,34.72,1502.2
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,10:30:00 PM,16.73,26.46,34.7,1502.04
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,11:00:00 PM,16.67,26.46,34.66,1501.85
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,30,2022-08-30,11:30:00 PM,16.64,26.48,34.66,1501.79
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,12:00:00 AM,16.7,26.48,34.71,1501.97
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,12:30:00 AM,16.64,26.46,34.64,1501.76
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,1:00:00 AM,16.52,26.5,34.6,1501.44
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,1:30:00 AM,16.52,26.48,34.57,1501.41
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,2:00:00 AM,16.49,26.48,34.55,1501.32
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,2:30:00 AM,16.45,26.48,34.52,1501.22
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,3:00:00 AM,16.39,26.55,34.56,1501.11
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,3:30:00 AM,16.39,26.53,34.53,1501.09
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,4:00:00 AM,16.39,26.5,34.5,1501.06
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,4:30:00 AM,16.39,26.5,34.5,1501.06
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,5:00:00 AM,16.39,26.5,34.5,1501.06
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,5:30:00 AM,16.33,26.51,34.46,1500.87
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,6:00:00 AM,16.15,26.53,34.35,1500.33
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,6:30:00 AM,15.88,26.61,34.22,1499.56
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,7:00:00 AM,15.67,26.66,34.12,1498.94
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,7:30:00 AM,15.39,26.76,34.02,1498.18
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,8:00:00 AM,15.15,26.77,33.84,1497.4
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,8:30:00 AM,15.02,26.8,33.78,1497.04
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,9:00:00 AM,14.93,26.81,33.71,1496.75
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,9:30:00 AM,14.87,26.83,33.69,1496.58
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,10:00:00 AM,14.84,26.81,33.65,1496.46
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,10:30:00 AM,14.84,26.81,33.65,1496.46
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,11:00:00 AM,14.84,26.81,33.65,1496.46
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,11:30:00 AM,14.81,26.81,33.63,1496.36
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,12:00:00 PM,14.81,26.81,33.63,1496.36
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,12:30:00 PM,14.81,26.79,33.6,1496.33
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,1:00:00 PM,14.75,26.8,33.56,1496.14
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,1:30:00 PM,14.72,26.82,33.56,1496.07
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,2:00:00 PM,14.72,26.8,33.54,1496.04
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,2:30:00 PM,14.69,26.8,33.52,1495.94
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,3:00:00 PM,14.72,26.78,33.51,1496.01
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,3:30:00 PM,14.72,26.78,33.51,1496.01
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,4:00:00 PM,14.75,26.78,33.53,1496.11
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,4:30:00 PM,14.75,26.78,33.53,1496.11
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,5:00:00 PM,14.75,26.8,33.56,1496.14
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,5:30:00 PM,14.81,26.77,33.58,1496.31
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,6:00:00 PM,14.81,26.75,33.55,1496.28
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,6:30:00 PM,14.87,26.77,33.62,1496.5
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,7:00:00 PM,14.99,26.8,33.76,1496.94
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,7:30:00 PM,15.09,26.77,33.8,1497.21
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,8:00:00 PM,15.05,26.8,33.8,1497.14
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,8:30:00 PM,15.12,26.77,33.82,1497.31
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,9:00:00 PM,15.18,26.75,33.84,1497.48
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,9:30:00 PM,15.3,26.02,33.1,1497.01
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,10:00:00 PM,15.36,26.72,33.94,1498.03
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,10:30:00 PM,15.36,26.69,33.92,1498
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,11:00:00 PM,15.36,26.72,33.94,1498.03
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,8,31,2022-08-31,11:30:00 PM,15.36,26.69,33.92,1498
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,12:00:00 AM,15.36,26.72,33.94,1498.03
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,12:30:00 AM,15.39,26.67,33.92,1498.08
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,1:00:00 AM,15.36,26.74,33.97,1498.06
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,1:30:00 AM,15.36,26.87,34.12,1498.21
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,2:00:00 AM,15.36,26.83,34.07,1498.16
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,2:30:00 AM,15.36,26.83,34.07,1498.16
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,3:00:00 AM,15.39,26.8,34.07,1498.23
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,3:30:00 AM,15.39,26.78,34.04,1498.2
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,4:00:00 AM,15.39,26.78,34.04,1498.2
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,4:30:00 AM,15.42,26.76,34.04,1498.27
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,5:00:00 AM,15.42,26.76,34.04,1498.27
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,5:30:00 AM,15.45,26.73,34.04,1498.34
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,6:00:00 AM,15.48,26.73,34.06,1498.44
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,6:30:00 AM,15.57,26.73,34.12,1498.73
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,7:00:00 AM,15.54,26.75,34.13,1498.66
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,7:30:00 AM,15.54,26.77,34.15,1498.68
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,8:00:00 AM,15.67,26.75,34.22,1499.04
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,8:30:00 AM,15.7,26.74,34.24,1499.14
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,9:00:00 AM,15.79,26.72,34.28,1499.4
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,9:30:00 AM,15.73,26.77,34.29,1499.26
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,10:00:00 AM,15.73,26.72,34.24,1499.21
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,10:30:00 AM,15.76,26.7,34.23,1499.28
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,11:00:00 AM,15.79,26.7,34.26,1499.37
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,11:30:00 AM,15.82,26.72,34.3,1499.49
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,12:00:00 PM,15.88,26.69,34.32,1499.66
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,12:30:00 PM,16,26.67,34.39,1500.01
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,1:00:00 PM,16.18,26.66,34.52,1500.58
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,1:30:00 PM,16.33,26.64,34.61,1501.03
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,2:00:00 PM,16.42,26.64,34.68,1501.31
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,2:30:00 PM,16.58,26.63,34.8,1501.78
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,3:00:00 PM,16.64,26.61,34.82,1501.94
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,3:30:00 PM,16.85,26.61,34.98,1502.59
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,4:00:00 PM,17.09,26.54,35.09,1503.26
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,4:30:00 PM,17.18,26.54,35.16,1503.54
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,5:00:00 PM,17.27,26.5,35.18,1503.76
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,5:30:00 PM,17.24,26.48,35.13,1503.64
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,6:00:00 PM,17.18,26.45,35.06,1503.43
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,6:30:00 PM,17.12,26.52,35.09,1503.32
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,7:00:00 PM,17.09,26.52,35.06,1503.23
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,7:30:00 PM,17.18,26.5,35.11,1503.48
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,8:00:00 PM,17.12,26.45,35.01,1503.25
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,8:30:00 PM,17.03,26.45,34.94,1502.97
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,9:00:00 PM,16.91,26.5,34.9,1502.65
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,9:30:00 PM,16.79,26.52,34.83,1502.3
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,10:00:00 PM,16.61,26.55,34.72,1501.77
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,10:30:00 PM,16.24,26.57,34.47,1500.67
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,11:00:00 PM,16.12,26.6,34.4,1500.32
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,1,2022-09-01,11:30:00 PM,16.06,26.62,34.38,1500.15
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,12:00:00 AM,16.03,26.6,34.33,1500.03
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,12:30:00 AM,16.03,26.6,34.33,1500.03
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,1:00:00 AM,16.12,26.6,34.4,1500.32
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,1:30:00 AM,16.24,26.57,34.47,1500.67
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,2:00:00 AM,16.45,26.5,34.55,1501.25
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,2:30:00 AM,16.76,26.5,34.78,1502.18
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,3:00:00 AM,17,26.45,34.91,1502.88
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,3:30:00 AM,17.24,26.43,35.08,1503.59
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,4:00:00 AM,17.57,26.39,35.28,1504.55
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,4:30:00 AM,17.78,26.35,35.4,1505.14
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,5:00:00 AM,17.99,26.31,35.51,1505.72
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,5:30:00 AM,17.84,26.33,35.42,1505.29
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,6:00:00 AM,17.99,26.22,35.41,1505.62
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,6:30:00 AM,18.17,26.23,35.55,1506.16
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,7:00:00 AM,18.29,26.19,35.59,1506.47
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,7:30:00 AM,18.29,26.19,35.59,1506.47
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,8:00:00 AM,18.4,26.12,35.61,1506.75
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,8:30:00 AM,18.4,26.15,35.64,1506.77
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,9:00:00 AM,18.4,26.21,35.72,1506.85
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,9:30:00 AM,18.49,26.17,35.74,1507.07
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,10:00:00 AM,18.55,26.13,35.73,1507.2
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,10:30:00 AM,18.61,26.13,35.78,1507.37
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,11:00:00 AM,18.64,26.09,35.75,1507.41
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,11:30:00 AM,18.73,26.09,35.83,1507.68
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,12:00:00 PM,18.82,26.1,35.9,1507.95
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,12:30:00 PM,18.91,26.08,35.95,1508.19
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,1:00:00 PM,18.97,26.08,36,1508.37
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,1:30:00 PM,19.12,26.05,36.07,1508.76
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,2:00:00 PM,19.47,26,36.29,1509.73
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,2:30:00 PM,19.44,26,36.26,1509.65
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,3:00:00 PM,19.5,25.98,36.29,1509.8
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,3:30:00 PM,19.56,26.05,36.42,1510.05
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,4:00:00 PM,19.59,26.03,36.42,1510.11
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,4:30:00 PM,19.62,26.01,36.42,1510.17
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,5:00:00 PM,19.59,26.01,36.39,1510.08
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,5:30:00 PM,19.62,25.99,36.39,1510.15
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,6:00:00 PM,19.68,26.04,36.5,1510.37
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,6:30:00 PM,19.8,26,36.54,1510.67
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,7:00:00 PM,19.59,26.05,36.45,1510.14
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,7:30:00 PM,19.38,26.09,36.33,1509.58
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,8:00:00 PM,19.29,26.08,36.25,1509.31
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,8:30:00 PM,19.38,26.06,36.3,1509.55
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,9:00:00 PM,19.5,26.05,36.37,1509.87
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,9:30:00 PM,19.59,26.03,36.42,1510.11
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,10:00:00 PM,19.65,26.04,36.47,1510.29
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,10:30:00 PM,19.65,25.99,36.41,1510.23
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,11:00:00 PM,19.53,26,36.34,1509.91
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,2,2022-09-02,11:30:00 PM,19.44,26.02,36.29,1509.67
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,12:00:00 AM,19.35,26.04,36.24,1509.43
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,12:30:00 AM,19.32,26.06,36.25,1509.37
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,1:00:00 AM,19.32,26.01,36.19,1509.32
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,1:30:00 AM,19.26,25.99,36.11,1509.12
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,2:00:00 AM,19.24,25.98,36.08,1509.03
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,2:30:00 AM,19.24,25.98,36.08,1509.03
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,3:00:00 AM,19.24,25.96,36.06,1509
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,3:30:00 AM,19.21,25.94,36,1508.89
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,4:00:00 AM,19.18,25.96,36.01,1508.83
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,4:30:00 AM,19.18,25.96,36.01,1508.83
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,5:00:00 AM,19.15,26,36.04,1508.79
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,5:30:00 AM,19.15,25.98,36.01,1508.77
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,6:00:00 AM,19.15,25.96,35.98,1508.74
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,6:30:00 AM,19.12,26.02,36.04,1508.73
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,7:00:00 AM,19.12,25.95,35.95,1508.65
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,7:30:00 AM,19.09,26,35.99,1508.62
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,8:00:00 AM,19.09,25.98,35.96,1508.59
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,8:30:00 AM,19.06,26,35.96,1508.53
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,9:00:00 AM,19.03,25.99,35.94,1508.44
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,9:30:00 AM,19.03,25.99,35.94,1508.44
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,10:00:00 AM,19,25.97,35.88,1508.32
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,10:30:00 AM,19,25.99,35.91,1508.35
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,11:00:00 AM,19,25.97,35.88,1508.32
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,11:30:00 AM,19.03,25.97,35.91,1508.41
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,12:00:00 PM,19,25.99,35.91,1508.35
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,12:30:00 PM,19,26.02,35.94,1508.38
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,1:00:00 PM,19.06,26,35.96,1508.53
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,1:30:00 PM,19.09,25.98,35.96,1508.59
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,2:00:00 PM,19.09,25.98,35.96,1508.59
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,2:30:00 PM,19.09,26,35.99,1508.62
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,3:00:00 PM,19.15,25.98,36.01,1508.77
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,3:30:00 PM,19.18,25.98,36.03,1508.85
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,9,3,2022-09-03,4:00:00 PM,19.12,26,36.01,1508.7
