Recorder,Serial numb,Site (text),Site Depth(m),Surface-Bottom,Log Depth(m),Latitude,Longitude,Year,Month,Day,Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,9:00:00 AM,13.4,26.57,32.27,1491.4
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,9:30:00 AM,13.59,26.56,32.4,1492.02
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,10:00:00 AM,13.75,26.48,32.44,1492.45
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,10:30:00 AM,13.47,26.54,32.29,1491.58
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,11:00:00 AM,13.5,26.54,32.31,1491.69
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,11:30:00 AM,13.44,26.59,32.32,1491.53
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,12:00:00 PM,13.34,26.58,32.23,1491.2
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,12:30:00 PM,13,26.63,32.02,1490.08
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,1:00:00 PM,12.74,26.69,31.9,1489.3
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,1:30:00 PM,12.62,26.73,31.84,1488.9
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,2:00:00 PM,12.65,26.68,31.82,1488.96
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,2:30:00 PM,12.81,26.64,31.9,1489.45
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,3:00:00 PM,13.09,26.64,32.11,1490.42
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,3:30:00 PM,13.37,26.55,32.23,1491.27
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,4:00:00 PM,13.34,26.62,32.28,1491.25
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,4:30:00 PM,13.37,26.55,32.23,1491.27
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,5:00:00 PM,13.59,26.49,32.33,1491.94
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,5:30:00 PM,13.87,26.47,32.52,1492.86
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,6:00:00 PM,13.97,26.45,32.56,1493.14
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,6:30:00 PM,13.81,26.52,32.53,1492.71
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,7:00:00 PM,13.78,26.48,32.46,1492.56
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,7:30:00 PM,13.87,26.43,32.48,1492.81
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,8:00:00 PM,14.06,26.42,32.61,1493.42
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,8:30:00 PM,14.49,26.38,32.89,1494.8
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,9:00:00 PM,14.65,26.24,32.85,1495.15
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,9:30:00 PM,14.99,26.23,33.1,1496.24
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,10:00:00 PM,15.63,26.18,33.53,1498.25
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,10:30:00 PM,15.63,26.09,33.43,1498.15
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,11:00:00 PM,15.6,26.07,33.38,1498.03
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,16,2022-09-16,11:30:00 PM,15.69,26.07,33.45,1498.32
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,12:00:00 AM,15.69,26.11,33.5,1498.37
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,12:30:00 AM,15.69,26.13,33.52,1498.39
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,1:00:00 AM,15.72,26.07,33.47,1498.41
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,1:30:00 AM,15.72,26.09,33.5,1498.44
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,2:00:00 AM,15.66,26.09,33.45,1498.25
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,2:30:00 AM,15.54,26.11,33.38,1497.88
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,3:00:00 AM,15.54,26.11,33.38,1497.88
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,3:30:00 AM,15.54,26.11,33.38,1497.88
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,4:00:00 AM,15.51,26.09,33.34,1497.76
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,4:30:00 AM,15.29,26.12,33.2,1497.1
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,5:00:00 AM,15.08,26.14,33.07,1496.44
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,5:30:00 AM,15.14,26.14,33.11,1496.63
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,6:00:00 AM,15.2,26.12,33.13,1496.8
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,6:30:00 AM,15.23,26.12,33.16,1496.9
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,7:00:00 AM,15.26,26.09,33.15,1496.97
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,7:30:00 AM,15.26,26.09,33.15,1496.97
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,8:00:00 AM,15.29,26.09,33.18,1497.07
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,8:30:00 AM,15.41,26.05,33.22,1497.41
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,9:00:00 AM,15.54,26.05,33.31,1497.8
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,9:30:00 AM,15.63,26.13,33.48,1498.2
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,10:00:00 AM,15.6,26.07,33.38,1498.03
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,10:30:00 AM,15.57,26.07,33.36,1497.93
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,11:00:00 AM,15.6,26.05,33.35,1498
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,11:30:00 AM,15.78,26.02,33.47,1498.56
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,12:00:00 PM,15.96,25.98,33.56,1499.09
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,12:30:00 PM,15.96,25.98,33.56,1499.09
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,1:00:00 PM,15.93,25.94,33.48,1498.94
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,1:30:00 PM,15.9,25.94,33.46,1498.84
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,2:00:00 PM,15.9,26.09,33.64,1499.02
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,2:30:00 PM,15.93,26.04,33.61,1499.07
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,3:00:00 PM,15.93,25.98,33.53,1498.99
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,3:30:00 PM,15.93,25.94,33.48,1498.94
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,4:00:00 PM,15.87,25.98,33.49,1498.8
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,4:30:00 PM,15.84,25.98,33.46,1498.7
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,5:00:00 PM,15.63,25.98,33.3,1498.02
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,5:30:00 PM,15.54,26,33.26,1497.75
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,6:00:00 PM,15.54,26.05,33.31,1497.8
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,6:30:00 PM,15.6,25.98,33.28,1497.92
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,7:00:00 PM,15.6,25.94,33.23,1497.87
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,7:30:00 PM,15.63,26,33.33,1498.05
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,8:00:00 PM,15.63,26,33.33,1498.05
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,8:30:00 PM,15.6,26.05,33.35,1498
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,9:00:00 PM,15.6,26.09,33.4,1498.05
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,9:30:00 PM,15.6,26.02,33.33,1497.97
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,10:00:00 PM,15.63,26.02,33.35,1498.07
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,10:30:00 PM,15.63,26.02,33.35,1498.07
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,11:00:00 PM,15.72,26.02,33.42,1498.36
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,17,2022-09-17,11:30:00 PM,15.69,26.09,33.47,1498.34
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,12:00:00 AM,15.69,26.05,33.42,1498.29
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,12:30:00 AM,15.69,26.11,33.5,1498.37
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,1:00:00 AM,15.78,26.04,33.49,1498.58
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,1:30:00 AM,15.78,26.04,33.49,1498.58
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,2:00:00 AM,15.51,26.07,33.31,1497.73
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,2:30:00 AM,15.51,26.09,33.34,1497.76
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,3:00:00 AM,15.63,26.07,33.4,1498.12
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,3:30:00 AM,15.75,26,33.42,1498.43
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,4:00:00 AM,15.72,26.02,33.42,1498.36
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,4:30:00 AM,15.66,26.05,33.4,1498.19
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,5:00:00 AM,15.6,25.98,33.28,1497.92
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,5:30:00 AM,15.57,25.96,33.23,1497.8
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,6:00:00 AM,15.63,26.05,33.38,1498.1
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,6:30:00 AM,15.93,26.09,33.66,1499.12
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,7:00:00 AM,15.99,26.02,33.63,1499.23
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,7:30:00 AM,15.6,25.98,33.28,1497.92
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,8:00:00 AM,15.54,25.98,33.23,1497.73
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,8:30:00 AM,15.48,25.92,33.11,1497.46
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,9:00:00 AM,15.51,26,33.24,1497.66
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,9:30:00 AM,15.57,25.96,33.23,1497.8
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,10:00:00 AM,15.48,25.96,33.16,1497.51
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,10:30:00 AM,15.51,25.94,33.16,1497.58
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,11:00:00 AM,15.63,25.98,33.3,1498.02
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,11:30:00 AM,15.96,25.98,33.56,1499.09
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,12:00:00 PM,16.42,25.96,33.88,1500.5
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,12:30:00 PM,16.51,26.01,34.01,1500.84
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,1:00:00 PM,16.57,25.92,33.95,1500.93
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,1:30:00 PM,16.66,25.88,33.97,1501.16
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,2:00:00 PM,16.75,25.86,34.01,1501.42
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,2:30:00 PM,16.81,25.82,34.01,1501.56
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,3:00:00 PM,16.84,25.88,34.11,1501.73
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,3:30:00 PM,16.84,25.82,34.03,1501.65
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,4:00:00 PM,16.87,25.71,33.93,1501.62
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,4:30:00 PM,16.87,25.77,34,1501.69
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,5:00:00 PM,16.9,25.73,33.98,1501.74
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,5:30:00 PM,16.9,25.75,34,1501.76
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,6:00:00 PM,16.9,25.75,34,1501.76
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,6:30:00 PM,16.78,25.75,33.91,1501.38
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,7:00:00 PM,16.78,25.68,33.83,1501.31
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,7:30:00 PM,16.78,25.73,33.88,1501.36
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,8:00:00 PM,16.78,25.73,33.88,1501.36
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,8:30:00 PM,16.75,25.73,33.86,1501.26
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,9:00:00 PM,16.75,25.79,33.94,1501.34
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,9:30:00 PM,16.75,25.77,33.91,1501.31
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,10:00:00 PM,16.81,25.71,33.88,1501.43
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,10:30:00 PM,16.96,25.64,33.92,1501.82
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,11:00:00 PM,16.78,25.68,33.83,1501.31
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,18,2022-09-18,11:30:00 PM,16.84,25.66,33.85,1501.47
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,12:00:00 AM,16.93,25.64,33.9,1501.73
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,12:30:00 AM,17.08,25.65,34.02,1502.2
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,1:00:00 AM,17.2,25.61,34.06,1502.52
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,1:30:00 AM,17.29,25.44,33.92,1502.6
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,2:00:00 AM,17.35,25.39,33.92,1502.74
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,2:30:00 AM,17.41,25.42,33.99,1502.95
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,3:00:00 AM,17.47,25.29,33.88,1502.98
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,3:30:00 AM,17.5,25.27,33.88,1503.05
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,4:00:00 AM,17.53,25.25,33.88,1503.12
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,4:30:00 AM,17.53,25.25,33.88,1503.12
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,5:00:00 AM,17.56,25.34,34.01,1503.31
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,5:30:00 AM,17.2,25.3,33.69,1502.17
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,6:00:00 AM,16.93,25.28,33.46,1501.3
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,6:30:00 AM,16.9,25.28,33.43,1501.21
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,7:00:00 AM,16.99,25.32,33.56,1501.54
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,7:30:00 AM,17.11,25.34,33.67,1501.94
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,8:00:00 AM,17.2,25.3,33.69,1502.17
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,8:30:00 AM,17.23,25.37,33.79,1502.34
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,9:00:00 AM,17.26,25.24,33.66,1502.28
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,9:30:00 AM,17.29,25.24,33.69,1502.38
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,10:00:00 AM,17.32,25.18,33.63,1502.39
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,10:30:00 AM,17.32,25.2,33.66,1502.42
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,11:00:00 AM,17.35,25.2,33.68,1502.51
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,11:30:00 AM,17.35,25.29,33.79,1502.61
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,12:00:00 PM,17.35,25.2,33.68,1502.51
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,12:30:00 PM,17.41,25.31,33.86,1502.82
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,1:00:00 PM,17.41,25.2,33.73,1502.7
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,1:30:00 PM,17.26,25.2,33.61,1502.23
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,2:00:00 PM,17.23,25.18,33.56,1502.11
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,2:30:00 PM,17.32,25.18,33.63,1502.39
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,3:00:00 PM,17.35,25.18,33.66,1502.49
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,3:30:00 PM,17.47,25.2,33.78,1502.88
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,4:00:00 PM,17.59,25.1,33.74,1503.13
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,4:30:00 PM,17.71,25.13,33.86,1503.52
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,5:00:00 PM,17.71,25.17,33.92,1503.57
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,5:30:00 PM,17.74,25.13,33.89,1503.62
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,6:00:00 PM,17.74,25.11,33.86,1503.59
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,6:30:00 PM,17.71,25.19,33.94,1503.6
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,7:00:00 PM,17.71,25.15,33.89,1503.55
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,7:30:00 PM,17.68,25.17,33.89,1503.48
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,8:00:00 PM,17.65,25.17,33.87,1503.39
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,8:30:00 PM,17.62,25.21,33.9,1503.35
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,9:00:00 PM,17.59,25.21,33.87,1503.25
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,9:30:00 PM,17.53,25.14,33.75,1502.99
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,10:00:00 PM,17.47,25.2,33.78,1502.88
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,10:30:00 PM,17.44,25.23,33.78,1502.82
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,11:00:00 PM,17.41,25.22,33.76,1502.72
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,19,2022-09-19,11:30:00 PM,17.38,25.22,33.73,1502.63
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,20,2022-09-20,12:00:00 AM,17.38,25.16,33.65,1502.56
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,20,2022-09-20,12:30:00 AM,17.41,25.18,33.7,1502.67
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,20,2022-09-20,1:00:00 AM,17.41,25.33,33.89,1502.85
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,20,2022-09-20,1:30:00 AM,17.44,25.14,33.68,1502.72
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,20,2022-09-20,2:00:00 AM,17.5,25.23,33.83,1503
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,20,2022-09-20,2:30:00 AM,17.5,25.18,33.77,1502.95
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,20,2022-09-20,3:00:00 AM,17.47,25.18,33.75,1502.86
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,20,2022-09-20,3:30:00 AM,17.47,25.12,33.67,1502.78
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,20,2022-09-20,4:00:00 AM,17.44,25.14,33.68,1502.72
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,20,2022-09-20,4:30:00 AM,17.44,25.1,33.62,1502.67
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,20,2022-09-20,5:00:00 AM,17.41,25.18,33.7,1502.67
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,20,2022-09-20,5:30:00 AM,17.41,25.12,33.63,1502.6
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,20,2022-09-20,6:00:00 AM,17.41,25.2,33.73,1502.7
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,20,2022-09-20,6:30:00 AM,17.38,25.14,33.63,1502.53
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,20,2022-09-20,7:00:00 AM,17.38,25.16,33.65,1502.56
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,20,2022-09-20,7:30:00 AM,17.29,25.18,33.61,1502.3
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,20,2022-09-20,8:00:00 AM,17.29,25.18,33.61,1502.3
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,20,2022-09-20,8:30:00 AM,17.32,25.16,33.61,1502.37
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,20,2022-09-20,9:00:00 AM,17.32,25.2,33.66,1502.42
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,20,2022-09-20,9:30:00 AM,17.26,25.18,33.59,1502.21
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,9,20,2022-09-20,10:00:00 AM,17.23,25.16,33.54,1502.09
